Time,Size,Label
5.573392629623413,692,0
5.617568492889404,6325,3
5.634609699249268,692,0
5.677266597747803,8405,3
5.6972105503082275,692,0
5.758736848831177,692,0
5.794148683547974,10470,5
5.814496994018555,692,0
5.856500864028931,6149,3
5.877336025238037,692,0
5.913039445877075,5957,3
5.935457944869995,692,0
5.98040509223938,37910,5
5.997875452041626,692,0
6.035985469818115,5397,3
6.06301474571228,692,0
6.099774360656738,8213,3
6.112381219863892,692,0
6.160985708236694,7653,3
6.175609827041626,692,0
6.2183496952056885,6709,3
6.2308900356292725,692,0
6.275736331939697,4453,7
6.295947074890137,692,0
6.377274513244629,692,0
6.3920979499816895,7461,3
6.414477109909058,692,0
6.457968235015869,8405,3
6.472259759902954,1165,7
6.480156898498535,692,0
6.513474464416504,8581,3
6.535760164260864,692,0
6.578458309173584,7077,3
6.6006317138671875,692,0
6.633280038833618,5397,3
6.655623197555542,692,0
6.6981589794158936,6901,3
6.717853307723999,692,0
6.755547285079956,8213,3
6.777493476867676,692,0
6.815486669540405,8581,3
6.835474014282227,692,0
6.88639760017395,6709,3
6.898189544677734,692,0
6.961355686187744,692,0
6.994181156158447,6901,3
7.016730070114136,692,0
7.0527424812316895,7653,3
7.09042501449585,692,0
7.116957664489746,9157,3
7.139283895492554,692,0
7.172586441040039,8405,3
7.19406533241272,692,0
7.236164569854736,6517,3
7.258962869644165,692,0
7.292487621307373,7653,3
7.31426215171814,692,0
7.3568434715271,9717,5
7.377330303192139,692,0
7.415677547454834,9333,5
7.433123588562012,692,0
7.476920127868652,8213,3
7.497728586196899,692,0
7.556004047393799,692,0
7.599119424819946,7461,3
7.621156454086304,692,0
7.652441501617432,6325,3
7.675171136856079,692,0
7.714696168899536,9525,5
7.737515687942505,692,0
7.771475315093994,9525,5
7.803763151168823,692,0
7.8362603187561035,7653,3
7.856773614883423,692,0
7.908710718154907,5205,3
7.916390419006348,692,0
7.956266403198242,46934,5
7.98105001449585,692,0
8.016650915145874,10662,5
8.037814617156982,692,0
8.074735403060913,7077,3
8.094774723052979,692,0
8.156253814697266,692,0
8.191673755645752,5573,3
8.214184999465942,692,0
8.256446838378906,5573,3
8.278772830963135,692,0
8.318596601486206,9525,5
8.322533130645752,837,7
8.33436369895935,692,0
8.377432823181152,11974,5
8.400545120239258,692,0
8.433817625045776,11222,5
8.454264879226685,692,0
8.496623277664185,7653,3
8.526326417922974,692,0
8.560890913009644,5957,3
8.581878185272217,692,0
8.62945818901062,8021,3
8.632479190826416,781,7
8.638728141784668,692,0
8.676968574523926,8965,3
8.697733879089355,692,0
8.752708196640015,692,0
8.79456615447998,8773,3
8.831146478652954,692,0
8.852138042449951,4453,7
8.8731050491333,692,0
8.936007976531982,10278,5
8.936259508132935,142,7
8.939192295074463,692,0
8.972508907318115,11590,5
8.995352983474731,692,0
9.038594484329224,8965,3
9.06164836883545,692,0
9.092674016952515,8405,3
9.115607738494873,692,0
9.154466390609741,8773,3
9.176443576812744,692,0
9.21914529800415,10470,5
9.238209247589111,692,0
9.273986577987671,11590,5
9.292439222335815,692,0
9.354278326034546,692,0
9.397520780563354,16294,5
9.42083477973938,692,0
9.454137802124023,14598,5
9.477372884750366,692,0
9.518819093704224,16486,5
9.543873071670532,692,0
9.575359106063843,14422,5
9.59779691696167,692,0
9.650696992874146,9525,5
9.653218984603882,837,7
9.655160903930664,692,0
9.69812822341919,9157,3
9.722939729690552,692,0
9.753522396087646,5765,3
9.773935556411743,692,0
9.819617509841919,8581,3
9.859873533248901,692,0
9.874511003494263,6517,3
9.895423412322998,692,0
9.9568030834198,692,0
9.993903875350952,37542,5
10.021839141845703,692,0
10.056309938430786,6325,3
10.074966669082642,692,0
10.11795163154602,8773,3
10.140485763549805,692,0
10.173555612564087,10085,5
10.196491003036499,692,0
10.237862348556519,10278,5
10.263437032699585,692,0
10.293183326721191,5573,3
10.315131902694702,692,0
10.370636940002441,5573,3
10.372580528259277,1229,7
10.378154754638672,692,0
10.420751810073853,6149,3
10.433109760284424,357,7
10.433305978775024,692,0
10.477064847946167,5957,3
10.497184991836548,692,0
10.578089475631714,692,0
10.592610120773315,10278,5
10.616271734237671,692,0
10.656115293502808,8405,3
10.676438570022583,1165,7
10.678003549575806,692,0
10.711458444595337,7829,3
10.740858793258667,692,0
10.773749113082886,5397,3
10.796573877334595,692,0
10.833842515945435,9717,5
10.856507778167725,692,0
10.891653537750244,10085,5
10.922300815582275,692,0
10.954378366470337,6325,3
10.982033491134644,692,0
11.021084547042847,5573,3
11.032392978668213,692,0
11.079688310623169,9157,3
11.097290515899658,692,0
11.155645608901978,692,0
11.197898387908936,11414,5
11.220625638961792,692,0
11.255116939544678,14230,5
11.287804365158081,692,0
11.314141035079956,12726,5
11.336816787719727,692,0
11.393265724182129,13846,5
11.39941692352295,692,0
11.43770694732666,12918,5
11.459745645523071,692,0
11.500416278839111,8965,3
11.518905401229858,692,0
11.550684690475464,6709,3
11.598567724227905,692,0
11.615049839019775,7653,3
11.635359764099121,692,0
11.678250074386597,4069,7
11.692890167236328,1173,7
11.698806047439575,692,0
11.762644052505493,692,0
11.796189546585083,14422,5
11.818355321884155,692,0
11.858488321304321,16294,5
11.88188886642456,692,0
11.916537284851074,15542,5
11.935250759124756,692,0
11.9788498878479,15926,5
12.005425214767456,692,0
12.03820252418518,16678,5
12.059746026992798,692,0
12.106290340423584,12342,5
12.117571592330933,692,0
12.152224779129028,13286,5
12.17373251914978,692,0
12.217002630233765,7077,3
12.237070798873901,692,0
12.2742440700531,12166,5
12.32150912284851,692,0
12.353131532669067,692,0
12.396120548248291,12534,5
12.419930219650269,692,0
12.451650142669678,3893,7
12.476035594940186,692,0
12.519849300384521,10470,5
12.542592763900757,692,0
12.574801206588745,5957,3
12.596962213516235,692,0
12.635487079620361,8405,3
12.657479286193848,692,0
12.692708969116211,3509,7
12.723137378692627,692,0
12.75916862487793,6901,3
12.779402494430542,692,0
12.828699111938477,3701,7
12.83253264427185,805,7
12.835829019546509,692,0
12.878470659255981,7653,3
12.899091005325317,692,0
12.965342283248901,692,0
12.999348878860474,7077,3
13.030321836471558,692,0
13.054453611373901,2757,7
13.076139211654663,692,0
13.128772258758545,7829,3
13.133147716522217,589,7
13.141412019729614,692,0
13.172937154769897,1637,7
13.195464849472046,692,0
13.236884593963623,8965,3
13.260205745697021,692,0
13.291953086853027,2565,7
13.316075086593628,692,0
13.352322101593018,5957,3
13.37309741973877,692,0
13.420516014099121,3317,7
13.436591625213623,421,7
13.441168069839478,692,0
13.478208780288696,3893,7
13.499182939529419,692,0
13.562815427780151,692,0
13.593603372573853,11590,5
13.619065046310425,692,0
13.656557321548462,8773,3
13.67730188369751,692,0
13.712436199188232,7461,3
13.742775440216064,692,0
13.77258825302124,8021,3
13.794389486312866,692,0
13.845001220703125,5397,3
13.859730243682861,692,0
13.891093254089355,5397,3
13.914559364318848,692,0
13.958952903747559,33974,5
13.979949235916138,692,0
14.024183988571167,3317,7
14.056537866592407,692,0
14.07572054862976,10662,5
14.095966815948486,692,0
14.157680749893188,692,0
14.192140579223633,11222,5
14.215774774551392,692,0
14.258561849594116,6901,3
14.282289743423462,692,0
14.313254356384277,7461,3
14.335143566131592,692,0
14.377121448516846,7077,3
14.39876937866211,692,0
14.436118602752686,7077,3
14.457146883010864,692,0
14.49991226196289,6901,3
14.521824836730957,692,0
14.567274808883667,4821,7
14.574064016342163,692,0
14.617461442947388,6149,3
14.637897729873657,692,0
14.67231822013855,8965,3
14.692991256713867,692,0
14.766666412353516,692,0
14.796570539474487,9717,5
14.817933082580566,692,0
14.853896856307983,7829,3
14.873099088668823,589,7
14.876113176345825,692,0
14.919037580490112,8581,3
14.944746971130371,692,0
14.97488284111023,5013,7
14.995445251464844,692,0
15.038331985473633,6325,3
15.058700799942017,692,0
15.095312356948853,4645,7
15.116193771362305,692,0
15.158173561096191,5573,3
15.174915552139282,1229,7
15.17823576927185,692,0
15.212610721588135,6325,3
15.2329683303833,692,0
15.282329797744751,7461,3
15.29296588897705,692,0
15.356379508972168,692,0
15.392834186553955,13478,5
15.417396783828735,692,0
15.453357696533203,12534,5
15.487112283706665,692,0
15.517321348190308,8405,3
15.54052996635437,692,0
15.591394662857056,5013,7
15.592539310455322,669,7
15.595881700515747,692,0
15.627983093261719,5205,3
15.662524223327637,692,0
15.694103956222534,5397,3
15.716039896011353,692,0
15.758289098739624,3509,7
15.791674613952637,692,0
15.815680742263794,3509,7
15.836381196975708,692,0
15.87617564201355,19686,5
15.900259017944336,862,7
15.901257038116455,692,0
15.970152378082275,692,0
16.00115656852722,39798,5
16.027461051940918,692,0
16.05812931060791,36230,5
16.102298736572266,692,0
16.11872887611389,27206,5
16.143637895584106,692,0
16.176875114440918,31142,5
16.202463626861572,734,7
16.20272731781006,692,0
16.237982988357544,31334,5
16.26158571243286,692,0
16.3117356300354,25510,5
16.312663078308105,894,7
16.32265329360962,692,0
16.356234788894653,11222,5
16.37781524658203,692,0
16.421854734420776,8773,3
16.442095041275024,692,0
16.474724292755127,6709,3
16.507488489151,692,0
16.556342601776123,692,0
16.611987113952637,5397,3
16.612928867340088,1053,7
16.619741678237915,692,0
16.65449333190918,5397,3
16.67806339263916,692,0
16.712682962417603,4261,7
16.74335026741028,692,0
16.7762930393219,5765,3
16.798569917678833,692,0
16.835448026657104,3509,7
16.857253074645996,692,0
16.89495277404785,7461,3
16.919097185134888,692,0
16.95236349105835,4069,7
16.973426342010498,692,0
17.021064519882202,8773,3
17.036339044570923,692,0
17.074861764907837,4821,7
17.104248523712158,692,0
17.155651569366455,692,0
17.198726177215576,8021,3
17.22228217124939,692,0
17.255122423171997,6901,3
17.278302907943726,692,0
17.318129301071167,5205,3
17.332663774490356,861,7
17.338276147842407,692,0
17.374093055725098,5205,3
17.39625096321106,692,0
17.435075759887695,5573,3
17.454366445541382,692,0
17.49638795852661,4453,7
17.53136396408081,692,0
17.56058168411255,4645,7
17.580936908721924,692,0
17.616708278656006,5397,3
17.63263988494873,1053,7
17.63711667060852,692,0
17.67542839050293,5573,3
17.696725130081177,692,0
17.759812593460083,692,0
17.79217267036438,7653,3
17.823885917663574,692,0
17.855658769607544,5573,3
17.87779951095581,692,0
17.917048692703247,4453,7
17.943279027938843,692,0
17.970030069351196,13094,5
18.00400972366333,692,0
18.047301054000854,7077,3
18.061503410339355,692,0
18.093696355819702,5765,3
18.127265691757202,692,0
18.152506351470947,7077,3
18.181897401809692,692,0
18.214617013931274,5957,3
18.24902844429016,692,0
18.277915239334106,8021,3
18.297632455825806,692,0
18.36032223701477,692,0
18.393449783325195,9717,5
18.416116952896118,692,0
18.45496416091919,4261,7
18.477758646011353,692,0
18.51276993751526,5573,3
18.535704612731934,692,0
18.57833695411682,7077,3
18.60004997253418,692,0
18.633806943893433,5573,3
18.656293392181396,692,0
18.693419218063354,11974,5
18.717003107070923,692,0
18.761119842529297,8021,3
18.774893283843994,692,0
18.81932306289673,12918,5
18.840083122253418,692,0
18.87521457672119,9525,5
18.894938230514526,692,0
18.96392846107483,692,0
18.99639105796814,10470,5
19.01818299293518,692,0
19.068647384643555,4261,7
19.075334072113037,692,0
19.117114782333374,3893,7
19.13910961151123,692,0
19.171279668807983,5397,3
19.20249319076538,692,0
19.235535144805908,8581,3
19.256502628326416,692,0
19.2925226688385,6149,3
19.316352605819702,692,0
19.355494737625122,6149,3
19.378474950790405,357,7
19.37850594520569,692,0
19.419014930725098,8021,3
19.439470529556274,692,0
19.4784939289093,6149,3
19.49941849708557,692,0
19.56270980834961,692,0
19.5983567237854,13478,5
19.619093656539917,692,0
19.655276775360107,5397,3
19.68686532974243,692,0
19.719361782073975,10838,5
19.74099636077881,692,0
19.78973889350891,8213,3
19.79553508758545,692,0
19.839550018310547,8021,3
19.860902786254883,692,0
19.893789052963257,8405,3
19.92007350921631,692,0
19.956605434417725,34534,5
19.996575355529785,692,0
20.024348258972168,3317,7
20.035006761550903,692,0
20.09791350364685,9525,5
20.101754188537598,692,0
20.162485599517822,692,0
20.19434142112732,11030,5
20.21689534187317,692,0
20.256716012954712,3141,7
20.27908706665039,692,0
20.311031818389893,5205,3
20.34317111968994,692,0
20.378649711608887,11590,5
20.39977240562439,692,0
20.43568181991577,5957,3
20.456271171569824,692,0
20.50165820121765,3509,7
20.52248215675354,692,0
20.55580997467041,6149,3
20.576268672943115,692,0
20.61805295944214,4261,7
20.638395309448242,692,0
20.679994344711304,6901,3
20.70506978034973,692,0
20.763058185577393,692,0
20.810075283050537,6901,3
20.812496185302734,1109,7
20.81723952293396,692,0
20.85073757171631,4069,7
20.884196519851685,692,0
20.917314052581787,6901,3
20.939597606658936,692,0
20.977574586868286,4069,7
20.998127698898315,692,0
21.033699989318848,7461,3
21.05721163749695,692,0
21.09281063079834,5205,3
21.12299370765686,692,0
21.15584897994995,12166,5
21.176442623138428,692,0
21.2223801612854,5013,7
21.222679615020752,669,7
21.242297649383545,692,0
21.275314331054688,9157,3
21.295364141464233,692,0
21.35662007331848,692,0
21.390755653381348,10278,5
21.424464464187622,692,0
21.456127643585205,4645,7
21.47851324081421,692,0
21.525923252105713,7461,3
21.53581929206848,692,0
21.57847309112549,4645,7
21.600989818572998,692,0
21.63330101966858,10278,5
21.654653549194336,692,0
21.699720859527588,5205,3
21.738492250442505,692,0
21.75249743461609,8021,3
21.783992290496826,692,0
21.816237926483154,4453,7
21.832442045211792,109,7
21.839505434036255,692,0
21.872044563293457,5205,3
21.894654989242554,692,0
21.956605195999146,692,0
21.995266437530518,45254,5
22.02005934715271,692,0
22.050538063049316,3893,7
22.081186294555664,692,0
22.112931966781616,3141,7
22.139618158340454,692,0
22.176488399505615,4069,7
22.199217319488525,692,0
22.241609811782837,5957,3
22.242366313934326,165,7
22.264743328094482,692,0
22.295968055725098,6901,3
22.318824529647827,692,0
22.352591276168823,7461,3
22.383090496063232,692,0
22.415067434310913,7829,3
22.4547336101532,692,0
22.477696418762207,7829,3
22.49661350250244,692,0
22.5613694190979,692,0
22.594823837280273,11030,5
22.61796736717224,692,0
22.65007495880127,7269,3
22.68319869041443,692,0
22.716000080108643,6709,3
22.760163068771362,692,0
22.775434494018555,6517,3
22.7982120513916,692,0
22.83701515197754,5205,3
22.85596227645874,861,7
22.860788106918335,692,0
22.892742156982422,3893,7
22.92633891105652,692,0
22.961294651031494,5397,3
22.97885227203369,692,0
23.017096757888794,4069,7
23.037566900253296,692,0
23.07223391532898,4261,7
23.102587699890137,692,0
23.165210247039795,692,0
23.196172952651978,5573,3
23.217992782592773,692,0
23.270473957061768,5013,7
23.272403240203857,669,7
23.284212589263916,692,0
23.31596612930298,5013,7
23.341110944747925,692,0
23.372062921524048,4645,7
23.40445828437805,692,0
23.435287952423096,4645,7
23.475250005722046,692,0
23.49683976173401,5205,3
23.519041538238525,692,0
23.549837589263916,7269,3
23.581796407699585,692,0
23.61880111694336,12726,5
23.64391827583313,692,0
23.6790988445282,25126,5
23.69831609725952,692,0
23.771400213241577,692,0
23.799952507019043,49382,5
23.823514699935913,692,0
23.85739040374756,36038,5
23.896841764450073,692,0
23.9177508354187,29462,5
23.94175958633423,692,0
23.982956409454346,55958,5
24.007498025894165,692,0
24.04069948196411,15350,5
24.060092210769653,692,0
24.093775272369385,12726,5
24.12559461593628,692,0
24.162143230438232,12166,5
24.187354564666748,692,0
24.21681499481201,10470,5
24.23737668991089,692,0
24.273554801940918,8581,3
24.30130696296692,692,0
24.365699768066406,692,0
24.395519971847534,7269,3
24.42013144493103,692,0
24.453484058380127,5013,7
24.504399299621582,692,0
24.515122413635254,5397,3
24.54553723335266,692,0
24.57826066017151,5573,3
24.600297212600708,692,0
24.63343119621277,5573,3
24.664995431900024,692,0
24.695467472076416,5957,3
24.71811294555664,692,0
24.757903814315796,6149,3
24.778486490249634,692,0
24.81206965446472,6325,3
24.841867446899414,692,0
24.87510085105896,6149,3
24.911120891571045,692,0
24.959991693496704,692,0
25.007349729537964,6325,3
25.023877382278442,692,0
25.055893659591675,3141,7
25.076666355133057,692,0
25.113794565200806,2949,7
25.135473251342773,692,0
25.17702865600586,2565,7
25.219079732894897,692,0
25.233067274093628,3701,7
25.265116930007935,692,0
25.29492735862732,4261,7
25.31829023361206,692,0
25.35285782814026,5013,7
25.38367486000061,692,0
25.418212413787842,3509,7
25.438816785812378,692,0
25.47651958465576,12726,5
25.4953510761261,692,0
25.556735277175903,692,0
25.60304570198059,11030,5
25.6237690448761,692,0
25.656304121017456,5957,3
25.67726707458496,692,0
25.728074312210083,4069,7
25.74594759941101,692,0
25.767547130584717,3141,7
25.798726081848145,692,0
25.83297038078308,2949,7
25.865421772003174,692,0
25.895957708358765,2757,7
25.93178415298462,692,0
25.961491107940674,42806,5
25.981181859970093,692,0
26.025725603103638,4261,7
26.043859004974365,692,0
26.076083660125732,5765,3
26.09627389907837,692,0
26.158572912216187,692,0
26.193472623825073,8773,3
26.231467723846436,692,0
26.255272150039673,5013,7
26.277467489242554,692,0
26.31982922554016,5765,3
26.336843252182007,1421,7
26.342174530029297,692,0
26.374337434768677,4645,7
26.39775586128235,692,0
26.438905477523804,9717,5
26.464404106140137,692,0
26.49815273284912,16294,5
26.51962423324585,692,0
26.556176900863647,26262,5
26.576876640319824,692,0
26.625191688537598,30522,5
26.652697563171387,114,7
26.683445692062378,28134,5
26.703375816345215,692,0
26.75807285308838,692,0
26.79877471923828,25702,5
26.823452711105347,692,0
26.85557246208191,13094,5
26.87732172012329,692,0
26.914443969726562,8213,3
26.9368953704834,692,0
26.975451469421387,5573,3
26.99733877182007,692,0
27.03366255760193,4645,7
27.066123008728027,692,0
27.09679126739502,4821,7
27.118416786193848,692,0
27.159056663513184,4261,7
27.18231964111328,692,0
27.215270519256592,3509,7
27.236515283584595,692,0
27.273337841033936,2949,7
27.302926778793335,692,0
27.364152908325195,692,0
27.396491289138794,5573,3
27.418227434158325,692,0
27.457895517349243,4261,7
27.46685767173767,1365,7
27.48158097267151,692,0
27.513147354125977,3893,7
27.544607400894165,692,0
27.57554316520691,3317,7
27.59640598297119,692,0
27.63771915435791,2565,7
27.664281606674194,692,0
27.690907955169678,2565,7
27.72332453727722,692,0
27.756042003631592,5397,3
27.779526948928833,1053,7
27.77955651283264,692,0
27.819973468780518,2565,7
27.840373039245605,692,0
27.8757426738739,2389,7
27.89630436897278,692,0
27.959086179733276,692,0
27.994584798812866,24566,5
28.03410768508911,692,0
28.056131601333618,5397,3
28.077512741088867,692,0
28.120139360427856,4645,7
28.14417314529419,692,0
28.180368423461914,5205,3
28.200880527496338,692,0
28.23282504081726,6325,3
28.26634430885315,692,0
28.29729914665222,5765,3
28.320479154586792,692,0
28.352447032928467,6149,3
28.386240482330322,692,0
28.415661096572876,6517,3
28.44584012031555,692,0
28.49370765686035,6517,3
28.493887901306152,725,7
28.498793601989746,692,0
28.564167737960815,692,0
28.59440326690674,6517,3
28.626251935958862,692,0
28.657724857330322,3701,7
28.6983859539032,692,0
28.713062524795532,10662,5
28.74247455596924,692,0
28.774072885513306,3509,7
28.806008338928223,692,0
28.8287570476532,5765,3
28.86105179786682,692,0
28.90459704399109,5397,3
28.925429582595825,692,0
28.958904504776,10085,5
28.978450536727905,692,0
29.01287841796875,3317,7
29.044642210006714,692,0
29.077459573745728,6517,3
29.102728128433228,692,0
29.159171104431152,692,0
29.199068546295166,8965,3
29.20664381980896,277,7
29.222621202468872,692,0
29.254469871520996,8021,3
29.285956144332886,692,0
29.318170309066772,7829,3
29.339472770690918,692,0
29.3724308013916,7077,3
29.407389163970947,692,0
29.43558430671692,6901,3
29.46616554260254,692,0
29.517216444015503,6901,3
29.517422676086426,1109,7
29.522472143173218,692,0
29.554054975509644,6325,3
29.584681272506714,692,0
29.6172833442688,5957,3
29.637480974197388,692,0
29.676371335983276,6325,3
29.697391271591187,692,0
29.761154413223267,692,0
29.794304609298706,8021,3
29.825579166412354,692,0
29.857897758483887,7077,3
29.87889838218689,692,0
29.92166519165039,8773,3
29.923429489135742,85,7
29.943865299224854,692,0
29.975160360336304,50694,5
30.007431983947754,692,0
30.040787935256958,9909,5
30.06030559539795,692,0
30.092674255371094,7653,3
30.125486612319946,692,0
30.156358242034912,6901,3
30.176856756210327,692,0
30.23157000541687,6325,3
30.23283290863037,533,7
30.236202716827393,692,0
30.268041610717773,5205,3
30.29796028137207,692,0
30.363279342651367,692,0
30.39566659927368,8021,3
30.43778395652771,692,0
30.44853973388672,4069,7
30.478786945343018,692,0
30.511512517929077,6149,3
30.547182083129883,692,0
30.576382875442505,6517,3
30.601137161254883,692,0
30.641059160232544,6901,3
30.668705463409424,692,0
30.696179151535034,6901,3
30.75002670288086,692,0
30.761165142059326,6517,3
30.781965494155884,692,0
30.81866216659546,6517,3
30.838792085647583,692,0
30.874678134918213,5957,3
30.904277324676514,692,0
30.965550661087036,692,0
30.996546268463135,11974,5
31.01940608024597,692,0
31.055041790008545,12534,5
31.07804298400879,692,0
31.118950128555298,16678,5
31.157682418823242,692,0
31.174592971801758,15350,5
31.205105543136597,692,0
31.237550020217896,10470,5
31.252739906311035,334,7
31.25782036781311,692,0
31.295294523239136,7077,3
31.32392692565918,692,0
31.358444690704346,6149,3
31.376797437667847,692,0
31.41377592086792,6709,3
31.464736461639404,692,0
31.47758388519287,7653,3
31.497719526290894,692,0
31.569732189178467,692,0
31.59851884841919,10278,5
31.619887113571167,692,0
31.661283254623413,9909,5
31.684633255004883,692,0
31.717208862304688,12166,5
31.738168478012085,692,0
31.77538299560547,12342,5
31.806610822677612,692,0
31.84145426750183,10278,5
31.868412256240845,692,0
31.894452571868896,7461,3
31.92550301551819,692,0
31.959887504577637,36346,5
32.01837968826294,8021,3
32.038511753082275,692,0
32.07463359832764,8213,3
32.10456562042236,692,0
32.17726182937622,692,0
32.20106339454651,11782,5
32.223583459854126,692,0
32.2554349899292,7269,3
32.27887725830078,692,0
32.313405990600586,7461,3
32.344380140304565,692,0
32.37895703315735,7653,3
32.399057388305664,692,0
32.43568396568298,8021,3
32.485350131988525,692,0
32.498993158340454,10662,5
32.52047324180603,692,0
32.552263498306274,11974,5
32.583043575286865,692,0
32.61714482307434,7077,3
32.63721013069153,692,0
32.68950533866882,8213,3
32.69255995750427,973,7
32.703234910964966,692,0
32.77312469482422,692,0
32.80952262878418,6709,3
32.81882190704346,692,0
32.85362696647644,4261,7
32.90015268325806,692,0
32.91785740852356,5957,3
32.939717054367065,692,0
32.97332453727722,5573,3
33.00669741630554,692,0
33.032273054122925,8581,3
33.06142616271973,692,0
33.096978425979614,7829,3
33.12596654891968,692,0
33.15894842147827,8021,3
33.17934966087341,692,0
33.22166132926941,8965,3
33.241499185562134,692,0
33.275036096572876,8773,3
33.304524183273315,692,0
33.36600947380066,692,0
33.405267000198364,8405,3
33.419803857803345,692,0
33.45299696922302,5765,3
33.485435485839844,692,0
33.51667308807373,6901,3
33.539042472839355,692,0
33.572622537612915,6149,3
33.60894775390625,692,0
33.63741850852966,5957,3
33.65768504142761,692,0
33.69523549079895,9157,3
33.72440576553345,692,0
33.756821155548096,7269,3
33.77798080444336,692,0
